,Unnamed: 0_x,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,stage,Unnamed: 0.1,retweet_count,Unnamed: 0_y,picture_url,img_num,1st_picture_prediction_(p1),p1_%_confidence,p1_dog:True/False,2nd_picture_prediction_(p2),p2_%_confidence,p2_dog:True/False,3rd_picture_prediction_(p3),p3_%_confidence,p3_dog:True/False
618,1184,718631497683582976,nan,nan,2016-04-09 02:47:55 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos,nan,nan,,https://twitter.com/dog_rates/status/718631497683582976/photo/1,10,10,nnnann,nan,1992-10-09 11:51:37.683582976,8657,1086,https://pbs.twimg.com/media/CfkXiX6W4AAmICF.jpg,1,Pomeranian,0.993718,True,Pekinese,0.00361083,True,Persian_cat,0.000524823,False
619,1187,718460005985447936,nan,nan,2016-04-08 15:26:28 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe,nan,nan,,https://twitter.com/dog_rates/status/718460005985447936/photo/1,9,10,Bowie,nan,1992-10-07 12:13:25.985447936,566,1083,https://pbs.twimg.com/media/Cfh7j6CWQAAndTd.jpg,1,Badger,0.356946,False,Boston_bull,0.252781,True,kelpie,0.11343299999999999,True
620,1189,718246886998687744,nan,nan,2016-04-08 01:19:36 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl,nan,nan,,https://twitter.com/dog_rates/status/718246886998687744/photo/1,3,10,nnanlexnnannderson,nan,1992-10-05 01:01:26.998687744,536,1081,https://pbs.twimg.com/media/Cfe5tLWXEAIaoFO.jpg,1,Chihuahua,0.354488,True,Carton,0.159672,False,Siberian_husky,0.05749830000000001,True
621,1190,718234618122661888,nan,nan,2016-04-08 00:30:51 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,nan,nan,,https://twitter.com/dog_rates/status/718234618122661888/photo/1,11,10,Suki,nan,1992-10-04 21:36:58.122661888,1074,1080,https://pbs.twimg.com/media/CfeukpmW4AEGjOE.jpg,1,Malamute,0.370152,True,Siberian_husky,0.356398,True,Eskimo_dog,0.271042,True
622,1191,717841801130979328,nan,nan,2016-04-06 22:29:56 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,nan,nan,,https://twitter.com/dog_rates/status/717841801130979328/photo/1,11,10,Bnnanrclnnany,nan,1992-09-30 08:30:01.130979328,635,1079,https://pbs.twimg.com/media/CfZJTphWAAAl5Ys.jpg,1,Brittany_spaniel,0.922876,True,English_springer,0.0701135,True,bath_towel,0.00256079,False
623,1192,717790033953034240,nan,nan,2016-04-06 19:04:14 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Here's a badass mystery pupper. You weren't aware that you owe him money, but you do. 10/10 shades sick af https://t.co/fv9e9AtzSG",nan,nan,,https://twitter.com/dog_rates/status/717790033953034240/photo/1,10,10,nnnann,pupper,1992-09-29 18:07:13.953034240,1208,1078,https://pbs.twimg.com/media/CfYaOeMWQAAGfyP.jpg,1,Car_mirror,0.819106,False,Minibus,0.10738299999999999,False,cab,0.0348464,False
624,1195,717421804990701568,nan,nan,2016-04-05 18:41:02 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,nan,nan,,"https://twitter.com/dog_rates/status/717421804990701568/photo/1,https://twitter.com/dog_rates/status/717421804990701568/photo/1",9,10,Ebby,nan,1992-09-25 11:50:04.990701568,902,1076,https://pbs.twimg.com/media/CfTLUYWXEAEkyES.jpg,2,Miniature_pinscher,0.286479,True,Italian_greyhound,0.0841339,True,beagle,0.064697,True
625,1196,717047459982213120,nan,nan,2016-04-04 17:53:31 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,nan,nan,,https://twitter.com/dog_rates/status/717047459982213120/photo/1,12,10,Flávio,nan,1992-09-21 03:50:59.982213120,2037,1075,https://pbs.twimg.com/media/CfN23ArXEAEkZkz.jpg,1,Golden_retriever,0.983548,True,Labrador_retriever,0.0121854,True,cocker_spaniel,0.00241203,True
626,1198,716802964044845056,nan,nan,2016-04-04 01:41:58 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,nan,nan,,"https://twitter.com/dog_rates/status/716802964044845056/photo/1,https://twitter.com/dog_rates/status/716802964044845056/photo/1",10,10,Link,nan,1992-09-18 07:56:04.044845056,1258,1073,https://pbs.twimg.com/media/CfKYfeBXIAAopp2.jpg,2,Malinois,0.619577,True,Leonberg,0.11808900000000001,True,bull_mastiff,0.06650779999999999,True
627,1199,716791146589110272,nan,nan,2016-04-04 00:55:01 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO,nan,nan,,https://twitter.com/dog_rates/status/716791146589110272/photo/1,11,10,Jennifur,nan,1992-09-18 04:39:06.589110272,1534,1072,https://pbs.twimg.com/media/CfKNvU8WsAAvI9Z.jpg,1,Pomeranian,0.46875100000000003,True,Seat_belt,0.154652,False,golden_retriever,0.12501700000000002,True
628,1203,716285507865542656,nan,nan,2016-04-02 15:25:47 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,nan,nan,,"https://twitter.com/dog_rates/status/716285507865542656/photo/1,https://twitter.com/dog_rates/status/716285507865542656/photo/1",12,10,Stephnnannus,nan,1992-09-12 08:11:47.865542656,1161,1070,https://pbs.twimg.com/media/CfDB3aJXEAAEZNv.jpg,1,Yorkshire_terrier,0.43041999999999997,True,Silky_terrier,0.196769,True,cairn,0.07267610000000001,True
629,1204,716080869887381504,nan,nan,2016-04-02 01:52:38 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu,nan,nan,,"https://twitter.com/dog_rates/status/716080869887381504/photo/1,https://twitter.com/dog_rates/status/716080869887381504/photo/1",11,10,nnnann,doggo,1992-09-09 23:21:09.887381504,1865,1069,https://pbs.twimg.com/media/CfAHv83UMAIEQYx.jpg,1,Golden_retriever,0.638625,True,Chow,0.254717,True,Tibetan_mastiff,0.0717317,True
630,1205,715928423106027520,nan,nan,2016-04-01 15:46:52 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,nan,nan,,https://twitter.com/dog_rates/status/715928423106027520/photo/1,11,10,Bubbles,nan,1992-09-08 05:00:23.106027520,938,1068,https://pbs.twimg.com/media/Ce99GhLW8AAHG38.jpg,1,Pug,0.976685,True,French_bulldog,0.0196626,True,bull_mastiff,0.00227819,True
631,1207,715733265223708672,nan,nan,2016-04-01 02:51:22 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9,nan,nan,,https://twitter.com/dog_rates/status/715733265223708672/photo/1,10,10,nnnann,nan,1992-09-05 22:47:45.223708672,1809,1067,https://pbs.twimg.com/media/Ce7LlUeUUAEQkQl.jpg,1,Dandie_dinmont,0.740229,True,Miniature_poodle,0.0819151,True,toy_poodle,0.0637485,True
632,1209,715696743237730304,nan,nan,2016-04-01 00:26:15 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,nan,nan,,https://twitter.com/dog_rates/status/715696743237730304/photo/1,10,10,Toby,nan,1992-09-05 12:39:03.237730304,1380,1066,https://pbs.twimg.com/media/Ce6qZC2WAAAcSoI.jpg,1,Staffordshire_bullterrier,0.427836,True,Pug,0.22140900000000002,True,French_bulldog,0.132135,True
633,1214,715200624753819648,nan,nan,2016-03-30 15:34:51 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,nan,nan,,https://twitter.com/dog_rates/status/715200624753819648/photo/1,12,10,Michelnnanngelope,nan,1992-08-30 18:50:24.753819648,2021,1061,https://pbs.twimg.com/media/CeznK6IWEAEFUPq.jpg,1,Chihuahua,0.956787,True,Beagle,0.00838287,True,Labrador_retriever,0.00834409,True
634,1215,715009755312439296,nan,nan,2016-03-30 02:56:24 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i,nan,nan,,https://twitter.com/dog_rates/status/715009755312439296/photo/1,12,10,Sibnnan,nan,1992-08-28 13:49:15.312439296,1325,1060,https://pbs.twimg.com/media/Cew5kyOWsAA8Y_o.jpg,1,Dingo,0.31090300000000004,False,Chihuahua,0.142288,True,Cardigan,0.10394500000000001,True
635,1218,714957620017307648,nan,nan,2016-03-29 23:29:14 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,nan,nan,,https://twitter.com/dog_rates/status/714957620017307648/photo/1,10,10,Curtis,nan,1992-08-27 23:20:20.017307648,1519,1058,https://pbs.twimg.com/media/CewKKiOWwAIe3pR.jpg,1,Great_pyrenees,0.25151599999999996,True,Samoyed,0.139346,True,kuvasz,0.129005,True
636,1220,714606013974974464,nan,nan,2016-03-29 00:12:05 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG,nan,nan,,https://twitter.com/dog_rates/status/714606013974974464/photo/1,12,10,nnnann,nan,1992-08-23 21:40:13.974974464,997,1056,https://pbs.twimg.com/media/CerKYG8WAAM1aE-.jpg,1,Norfolk_terrier,0.293007,True,Labrador_retriever,0.256198,True,golden_retriever,0.129643,True
637,1224,714214115368108032,nan,nan,2016-03-27 22:14:49 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,nan,nan,,https://twitter.com/dog_rates/status/714214115368108032/photo/1,13,10,nnnann,nan,1992-08-19 08:48:35.368108032,940,1053,https://pbs.twimg.com/media/Cell8ikWIAACCJ-.jpg,1,Pug,0.533967,True,Bloodhound,0.164826,True,German_shepherd,0.046524,True
638,1225,714141408463036416,nan,nan,2016-03-27 17:25:54 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu",nan,nan,,https://twitter.com/dog_rates/status/714141408463036416/photo/1,10,10,nnnann,nan,1992-08-18 12:36:48.463036416,1501,1052,https://pbs.twimg.com/media/Cekj0qwXEAAHcS6.jpg,1,Labrador_retriever,0.586951,True,Golden_retriever,0.378812,True,redbone,0.00360489,True
639,1226,713919462244790272,nan,nan,2016-03-27 02:43:58 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,nan,nan,,https://twitter.com/dog_rates/status/713919462244790272/photo/1,12,10,Knnannu,nan,1992-08-15 22:57:42.244790272,831,1051,https://pbs.twimg.com/media/CehZ9mLWsAAsn28.jpg,1,Siberian_husky,0.46322299999999994,True,Eskimo_dog,0.389959,True,malamute,0.0979627,True
640,1229,713761197720473600,nan,nan,2016-03-26 16:15:05 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,nan,nan,,"https://twitter.com/dog_rates/status/713761197720473600/photo/1,https://twitter.com/dog_rates/status/713761197720473600/photo/1",12,10,Piper,nan,1992-08-14 02:59:57.720473600,1477,1049,https://pbs.twimg.com/media/CefKBOuWIAAIlKD.jpg,1,Brittany_spaniel,0.797936,True,English_springer,0.04471819999999999,True,Welsh_springer_spaniel,0.0379107,True
641,1231,713177543487135744,nan,nan,2016-03-25 01:35:51 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,nan,nan,,https://twitter.com/dog_rates/status/713177543487135744/photo/1,10,10,Lnnannce,nan,1992-08-07 08:52:23.487135744,3033,1047,https://pbs.twimg.com/media/CeW3MWMWQAEOMbq.jpg,1,Whippet,0.734244,True,Basenji,0.025948000000000002,True,Great_Dane,0.0258743,True
642,1232,713175907180089344,nan,nan,2016-03-25 01:29:21 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,nan,nan,,https://twitter.com/dog_rates/status/713175907180089344/photo/1,10,10,Opie,nan,1992-08-07 08:25:07.180089344,1559,1046,https://pbs.twimg.com/media/CeW1tERWAAAA9Q2.jpg,1,Timber_wolf,0.503788,False,Malamute,0.43062399999999995,True,Siberian_husky,0.028454200000000002,True
643,1233,712809025985978368,nan,nan,2016-03-24 01:11:29 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,nan,nan,,https://twitter.com/dog_rates/status/712809025985978368/photo/1,10,10,Stubert,nan,1992-08-03 02:30:25.985978368,7216,1045,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,1,Labrador_retriever,0.8686709999999999,True,Carton,0.0950952,False,pug,0.00765137,True
644,1235,712668654853337088,nan,nan,2016-03-23 15:53:42 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,nan,nan,,"https://twitter.com/dog_rates/status/712668654853337088/photo/1,https://twitter.com/dog_rates/status/712668654853337088/photo/1,https://twitter.com/dog_rates/status/712668654853337088/photo/1",10,10,Sunny,nan,1992-08-01 11:30:54.853337088,1303,1043,https://pbs.twimg.com/media/CePoVTyWsAQEz1g.jpg,1,Labrador_retriever,0.829058,True,Golden_retriever,0.0386645,True,Chihuahua,0.0262214,True
645,1238,712097430750289920,nan,nan,2016-03-22 02:03:52 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,nan,nan,,https://twitter.com/dog_rates/status/712097430750289920/photo/1,10,10,nnnann,nan,1992-07-25 20:50:30.750289920,1106,1041,https://pbs.twimg.com/media/CeHg1klW8AE4YOB.jpg,1,Labrador_retriever,0.720481,True,Whippet,0.048031800000000006,True,Chesapeake_Bay_retriever,0.0450464,True
646,1242,711998809858043904,nan,nan,2016-03-21 19:31:59 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @twitter: @dog_rates Awesome Tweet! 12/10. Would Retweet. #LoveTwitter https://t.co/j6FQGhxYuN,7.11998279773e+17,783214.0,2016-03-21 19:29:52 +0000,"https://twitter.com/twitter/status/711998279773347841/photo/1,https://twitter.com/twitter/status/711998279773347841/photo/1",12,10,nnnann,nan,1992-07-24 17:26:49.858043904,136,1037,https://pbs.twimg.com/tweet_video_thumb/CeGGkWuUUAAYWU1.jpg,1,Comic_book,0.105171,False,Kuvasz,0.0598951,True,book_jacket,0.046638099999999995,False
647,1243,711968124745228288,nan,nan,2016-03-21 17:30:03 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc,nan,nan,,https://twitter.com/dog_rates/status/711968124745228288/photo/1,10,10,Winston,pupper,1992-07-24 08:55:24.745228288,2471,1036,https://pbs.twimg.com/media/CeFrO3qXEAADRbd.jpg,1,Espresso,0.4301350000000001,False,Coffee_mug,0.418483,False,cup,0.08839119999999999,False
648,1244,711743778164514816,nan,nan,2016-03-21 02:38:34 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,nan,nan,,https://twitter.com/dog_rates/status/711743778164514816/photo/1,11,10,Roosevelt,nan,1992-07-21 18:36:18.164514816,1059,1035,https://pbs.twimg.com/media/CeCfMPDW0AAAEUj.jpg,1,Lakeland_terrier,0.45951499999999995,True,Miniature_poodle,0.21966100000000002,True,standard_poodle,0.130189,True
649,1245,711732680602345472,nan,nan,2016-03-21 01:54:29 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4,nan,nan,,"https://twitter.com/dog_rates/status/711732680602345472/photo/1,https://twitter.com/dog_rates/status/711732680602345472/photo/1,https://twitter.com/dog_rates/status/711732680602345472/photo/1",10,10,nnnann,nan,1992-07-21 15:31:20.602345472,4419,1034,https://pbs.twimg.com/media/CeCVGEbUYAASeY4.jpg,3,Dingo,0.366875,False,Ibizan_hound,0.334929,True,Eskimo_dog,0.07387619999999999,True
650,1248,711363825979756544,nan,nan,2016-03-20 01:28:47 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK",nan,nan,,"https://twitter.com/dog_rates/status/711363825979756544/photo/1,https://twitter.com/dog_rates/status/711363825979756544/photo/1",11,10,nnnann,nan,1992-07-17 09:03:45.979756544,1215,1031,https://pbs.twimg.com/media/Cd9Fn5QUMAAYMT4.jpg,1,Pembroke,0.7509060000000001,True,Cardigan,0.241152,True,basenji,0.00263962,True
651,1249,711306686208872448,nan,nan,2016-03-19 21:41:44 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair https://t.co/wcwoGOkZvz,nan,nan,,"https://twitter.com/dog_rates/status/711306686208872448/photo/1,https://twitter.com/dog_rates/status/711306686208872448/photo/1",3,10,nnnann,nan,1992-07-16 17:11:26.208872448,787,1030,https://pbs.twimg.com/media/Cd8Rpl0W0AAN1kU.jpg,1,Leatherback_turtle,0.280835,False,Loggerhead,0.12329000000000001,False,Dandie_Dinmont,0.0867925,True
652,1250,711008018775851008,nan,nan,2016-03-19 01:54:56 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,nan,nan,,https://twitter.com/dog_rates/status/711008018775851008/photo/1,11,10,Chuckles,pupper,1992-07-13 06:13:38.775851008,666,1029,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,1,French_bulldog,0.731405,True,Boston_bull,0.150672,True,pug,0.0218109,True
